70.838684,134.71286,4.0,6.5
71.52911,168.63579,4.0,7.5
72.550224,202.04762,4.0,8.5
73.76571,237.38959,4.0,9.5
55.791607,67.78691,3.5,4.5
55.689342,50.179485,3.5,4.0
55.809364,31.641174,3.5,3.5
56.056553,16.756664,3.5,3.0
55.593803,84.16003,3.5,5.0
55.602634,100.516266,3.5,5.5
55.3474,117.26485,3.5,6.0
55.385445,134.7272,3.5,6.5
55.701855,152.1658,3.5,7.0
56.177128,168.31541,3.5,7.5
56.366142,184.13388,3.5,8.0
57.002754,201.47444,3.5,8.5
58.449425,219.03656,3.5,9.0
59.223965,236.62732,3.5,9.5
40.20349,67.6663,3.0,4.5
40.21857,100.45935,3.0,5.5
39.824463,32.016354,3.0,3.5
40.428482,134.73691,3.0,6.5
41.299965,167.9288,3.0,7.5
41.505768,201.27641,3.0,8.5
42.43322,236.57765,3.0,9.5
25.406408,100.46441,2.5,5.5
25.199472,66.69207,2.5,4.5
25.554964,49.53043,2.5,4.0
26.233368,31.400047,2.5,3.5
25.053333,117.29363,2.5,6.0
25.079924,134.81366,2.5,6.5
25.52654,152.83966,2.5,7.0
25.1459,83.567406,2.5,5.0
26.016434,167.52802,2.5,7.5
23.50852,16.530766,2.5,3.0
26.074995,184.00334,2.5,8.0
26.557665,200.95894,2.5,8.5
26.712868,219.1157,2.5,9.0
25.70909,238.06871,2.5,9.5
9.909942,66.93712,2.0,4.5
9.387246,99.70907,2.0,5.5
10.379548,134.88478,2.0,6.5
10.535372,31.35688,2.0,3.5
11.471458,168.10338,2.0,7.5
12.262714,201.02826,2.0,8.5
