131.88576,18.345871,6.0,3.0
131.46217,36.451687,6.0,3.5
131.53668,54.513927,6.0,4.0
131.1131,72.61974,6.0,4.5
131.5114,88.64601,6.0,5.0
131.36803,104.217766,6.0,5.5
131.72273,119.74594,6.0,6.0
132.03387,134.77602,6.0,6.5
132.43217,150.80229,6.0,7.0
133.24142,165.78879,6.0,7.5
133.55257,180.81886,6.0,8.0
134.5361,197.79774,6.0,8.5
136.80826,235.2422,6.0,9.5
135.10872,215.8164,6.0,9.0
117.35378,18.613436,5.5,3.0
116.9302,36.71925,5.5,3.5
117.00471,54.78149,5.5,4.0
116.58112,72.88731,5.5,4.5
117.29056,103.94365,5.5,5.5
117.68886,119.969925,5.5,6.0
116.97942,88.913574,5.5,5.0
118.0,135.0,5.5,6.5
118.3983,151.02628,5.5,7.0
118.70944,166.05635,5.5,7.5
119.02058,181.08643,5.5,8.0
119.506035,198.10889,5.5,8.5
120.07864,216.12755,5.5,9.0
101.86919,19.466251,5.0,3.0
119.74221,235.22955,5.5,9.5
101.856544,36.532295,5.0,3.5
101.97463,55.092632,5.0,4.0
102.54724,73.11129,5.0,4.5
102.75858,104.21122,5.0,5.5
102.615204,119.78297,5.0,6.0
102.969925,135.31114,5.0,6.5
102.94554,89.137566,5.0,5.0
103.36822,151.33742,5.0,7.0
103.67936,166.3675,5.0,7.5
103.9905,181.39757,5.0,8.0
104.47596,198.42003,5.0,8.5
104.05237,216.52585,5.0,9.0
104.712135,235.5407,5.0,9.5
85.79934,19.366451,4.5,3.0
86.28479,36.388916,4.5,3.5
86.94456,55.403774,4.5,4.0
87.517166,73.42243,4.5,4.5
88.2266,104.47878,4.5,5.5
88.58132,120.00695,4.5,6.0
88.93604,135.53513,4.5,6.5
89.33434,151.5614,4.5,7.0
87.91546,89.44871,4.5,5.0
89.64548,166.59148,4.5,7.5
89.95662,181.62155,4.5,8.0
90.44208,198.64401,4.5,8.5
90.018486,216.74983,4.5,9.0
89.68206,235.85184,4.5,9.5
71.8709,55.216816,4.0,4.0
70.171364,35.79102,4.0,3.5
68.68972,18.855711,4.0,3.0
72.44351,73.23547,4.0,4.5
73.196526,104.789925,4.0,5.5
73.50767,119.82,4.0,6.0
72.88538,89.75984,4.0,5.0
73.90597,135.84627,4.0,6.5
74.30426,151.87254,4.0,7.0
74.6154,166.90262,4.0,7.5
74.926544,181.9327,4.0,8.0
74.9139,198.99873,4.0,8.5
74.98841,217.06097,4.0,9.0
74.651985,236.16298,4.0,9.5
56.37366,73.13567,3.5,4.5
54.80486,55.204174,3.5,4.0
53.061745,35.280277,3.5,3.5
51.580097,18.344969,3.5,3.0
57.270058,89.11837,3.5,5.0
58.122875,104.60297,3.5,5.5
58.477592,120.13114,3.5,6.0
58.87589,136.15741,3.5,6.5
59.274185,152.18369,3.5,7.0
59.585327,167.21376,3.5,7.5
59.398373,182.28741,3.5,8.0
59.385727,199.35345,3.5,8.5
59.958336,217.37212,3.5,9.0
59.621906,236.47412,3.5,9.5
40.260235,72.53778,3.0,4.5
38.691433,54.606274,3.0,4.0
42.55112,104.45959,3.0,5.5
43.447517,120.44228,3.0,6.0
35.95212,34.769535,3.0,3.5
43.845814,136.46855,3.0,6.5
41.654728,88.4769,3.0,5.0
33.387123,16.925188,3.0,3.0
44.24411,152.49483,3.0,7.0
44.555252,167.5249,3.0,7.5
43.870197,182.64214,3.0,8.0
43.403034,200.24985,3.0,8.5
43.023026,218.85376,3.0,9.0
41.690403,238.04292,3.0,9.5
26.97937,104.31621,2.5,5.5
24.059652,70.94369,2.5,4.5
22.49085,53.012184,2.5,4.0
20.747734,33.088287,2.5,3.5
27.377668,120.34248,2.5,6.0
27.819542,136.86685,2.5,6.5
28.304996,153.88931,2.5,7.0
25.5413,87.879,2.5,5.0
28.528982,167.9232,2.5,7.5
15.194153,15.505407,2.5,3.0
27.931084,184.03662,2.5,8.0
27.420341,201.14624,2.5,8.5
26.087717,220.3354,2.5,9.0
22.937014,241.69128,2.5,9.5
6.9500318,70.432945,2.0,4.5
5.2940726,51.505245,2.0,4.0
9.3280735,103.350945,2.0,5.5
11.793272,137.26515,2.0,6.5
8.43168,87.368256,2.0,5.0
10.311625,120.329834,2.0,6.0
2.554763,31.668509,2.0,3.5
12.278725,154.28761,2.0,7.0
12.589867,169.31769,2.0,7.5
11.991969,185.43112,2.0,8.0
-3.085975,13.089432,2.0,3.0
11.481227,202.54074,2.0,8.5
9.065251,220.82086,2.0,9.0
